"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRADC1",0.219786818181818,0.169478571428572,0.684276137028686,0.497086766141528,0.813323290735022,-5.84361734520022
"EVI2A",0.398911363636363,1.48252142857143,1.26106187826384,0.213372820060887,0.594410101371319,-5.31291893232656
"AIP",0.0253036363636363,0.249035714285714,0.08386483914622,0.933512190724352,0.982519890816688,-6.06551147027
"ZNF107",0.200012272727273,-0.128583333333333,0.684690941412872,0.49682724431831,0.813153510386335,-5.84334550813314
"STARD6",0.0340772727272726,0.268,0.113249638983659,0.910304307069333,0.974941867515596,-6.06271085333973
"E2F8",-0.43081090909091,0.205792857142857,-1.65686756765343,0.10406014221655,0.458372078282741,-4.77970547954362
"RPS12",-0.240650909090909,0.470845238095238,-0.756457056808737,0.453066861959924,0.78595916874549,-5.79389042962064
"TP73",-0.427510454545454,-0.154180952380952,-1.47327064924158,0.147196706962547,0.524112999121761,-5.04341135894088
"CNGA1",-0.0586245454545455,0.0911380952380952,-0.199764982092108,0.842507088393909,0.952587840157043,-6.04962162681834
"PPWD1",-0.214565454545455,0.286321428571429,-0.743512341991389,0.460790382365397,0.791169607072565,-5.8031664654429
"RASA3",0.562857272727272,0.77995,1.52226102236821,0.134495650501702,0.505299315238253,-4.97576956367551
"MAP3K20",0.295407272727272,0.221842857142857,1.11055233079754,0.272285569954034,0.655398327165539,-5.48036561232348
"ATF5",0.205105909090909,0.585778571428571,0.591613595215313,0.556881638692419,0.845194858748229,-5.90028690613179
"NPAS2",-0.244955,-0.134395238095238,-1.07046080347355,0.289757632130193,0.670476133716879,-5.5215788990702
"ANO5",-0.213940454545455,0.278869047619048,-0.652809557854072,0.516989204592775,0.824212159337198,-5.86376766996347
"RTP1",0.0591122727272726,0.132621428571429,0.225938949874972,0.822206854544158,0.947967870326566,-6.04423828643342
"RNF125",0.0246386363636361,0.645919047619048,0.0673614955595144,0.946573334037767,0.986253970651232,-6.06671831448782
"AKAIN1",0.418983636363636,0.253652380952381,1.35350451948283,0.182225211696743,0.565043532271723,-5.20025667109656
"FSCN3",-0.213200909090909,0.000766666666666693,-0.600885272531846,0.550739437075171,0.842517713515152,-5.89498106477927
"LRRC56",-0.334818181818181,-1.53656904761905,-1.62486723442976,0.110730699235732,0.470039695877846,-4.82765886785179
"SERPINA7",0.0188104545454545,-0.0251380952380952,0.0643157405671743,0.948985546156663,0.987097465899459,-6.06691225622638
"TRIM53AP",-0.0121895454545454,0.0406,-0.0431576119578687,0.965754673218371,0.991388297703498,-6.06801191105066
"SETD4",-0.522370909090909,0.352742857142857,-1.58567128593201,0.119371321255867,0.483785504129782,-4.88525902814018
"NIPA1",-0.221815454545454,-0.406730952380952,-0.792694754923486,0.431850804032595,0.774044923038781,-5.76709337696191
"JSRP1",-0.484927727272727,0.633604761904762,-1.10138474999577,0.276213792717752,0.659270719838641,-5.48991645962005
"DEFB112",-0.661989545454545,0.0030714285714286,-2.63988126759839,0.0111497739062073,0.180642316255902,-2.93320305272438
"HSPA4L",-1.05634727272727,0.487054761904762,-2.44014841815028,0.0184184440229279,0.222695732277219,-3.36274731994235
"PIGG",0.0491018181818184,-0.93545,0.18021372601656,0.857742394914596,0.95853024438828,-6.05321164597271
"ADAMTS5",1.14977909090909,0.793304761904762,3.55217293825521,0.000867583991810172,0.0522321498501337,-0.685733515510076
"MYL2",-0.330085909090909,0.104307142857143,-1.26202720768563,0.213028237603604,0.594208241916168,-5.31178074112207
"GRPR",0.114305909090909,-0.823509523809524,0.855246666019095,0.39665749371456,0.750527988450325,-5.71797235434619
"DQ581928",0.0911213636363637,-0.106545238095238,0.314112872181422,0.754794549818734,0.923933024775831,-6.02124658002457
"OR2A9P",0.519542727272727,0.143828571428571,1.50995379339176,0.137601198111318,0.509872322996993,-4.9929507234205
"DHX37",-0.62460909090909,-0.0519238095238095,-2.42993561309013,0.0188855858710005,0.226375946413749,-3.38402235626742
"TNFRSF14",-0.0456527272727275,0.417083333333333,-0.167430765731056,0.867733527492455,0.960952900731645,-6.05535940742649
"TBCE",-0.685369545454545,-0.361761904761905,-2.35437543125174,0.0226869131858353,0.245275154119445,-3.53928131853439
"SLC1A7",0.425476818181818,0.208626190476191,1.48096943646087,0.145140277034791,0.521858981913304,-5.03291440934243
"PPP1R21",-0.114653636363636,0.155016666666667,-0.313982910987805,0.754892646809325,0.923933024775831,-6.02128597215941
"CEP57L1",0.0841122727272725,0.12087619047619,0.246013740439706,0.806719069117154,0.942399128736211,-6.039661863199
"SLC17A3",-0.262003181818182,-0.131195238095238,-0.834969016562757,0.407865989161494,0.75858376870919,-5.7342924215956
"CKMT1A",-0.344465,-0.543780952380952,-1.20082880504977,0.235701640864932,0.6185806508103,-5.38232643971926
"RTL1",-0.625925909090909,0.126730952380952,-1.81068812675706,0.0764414535299405,0.405681261278266,-4.53775307710592
"CHRAC1",-0.671582272727272,0.15322619047619,-2.06495867648748,0.0443431788656317,0.326460003608377,-4.09762992742502
"RPL23AP82",0.357021818181818,0.171628571428571,0.840858258248135,0.404590804755395,0.756502645039745,-5.72959169227793
"DEK",-0.640392727272727,1.06832380952381,-1.92792447635229,0.059783547704772,0.368312265287437,-4.34090879397526
"GGT7",-0.139525,-0.140290476190476,-0.463095288634903,0.645385944347244,0.8842552236414,-5.96543902207851
"SGF29",-0.311049545454545,-0.910764285714285,-1.54784592352528,0.128218652454366,0.496478227465918,-4.93964996526297
"CDC25B",-0.325430909090909,0.508273809523809,-1.11994705956411,0.268301102648515,0.651901787623361,-5.47050033326186
"FZD10",-0.191306363636364,-0.0614119047619048,-0.820356903283617,0.416062314628073,0.763362369521834,-5.74581720823095
"P2RY10",-0.552628181818182,0.918861904761905,-1.52782906998372,0.133109119628807,0.503405069255148,-4.96795506827812
"ASAH2",-0.456043181818182,-0.047795238095238,-1.44436401560355,0.15512364124105,0.535085629203356,-5.08237969301905
"LOC642384",-0.571215454545454,-0.202411904761905,-2.0521786412151,0.0456196050696553,0.329924104586887,-4.12090748419596
"INPP5K",-0.379651818181818,0.0062952380952381,-1.39827034922988,0.168450333613935,0.550384688296397,-5.14305743368785
"MED25",-0.29912,-0.796788095238096,-0.948552715370494,0.34759281319979,0.713597794103054,-5.63800515220947
"CYP2D6",-0.222569090909091,0.0528238095238095,-0.683525932026933,0.497556320071851,0.813626933232249,-5.84410857313316
"KCTD5",0.215974090909091,-0.0557642857142857,0.694987657451962,0.490409053660162,0.80929184239786,-5.83654597006261
"CXCL3",-0.347044090909091,0.1931,-1.00006667287466,0.322286144258718,0.693622501271355,-5.59044863904758
"TMEM30CP",-0.261670454545454,0.0102904761904762,-0.843048956510963,0.403376643148491,0.755419202530579,-5.72783492692122
"GABRR3",-0.767094090909091,-0.0940238095238095,-2.38114871886839,0.0212678481818181,0.239378155455343,-3.4847034794796
"DVL2",-0.260055454545455,0.127709523809524,-0.951714805627551,0.346002791940382,0.712536185351772,-5.63515552845911
"PP13004",-0.382031363636364,0.0603666666666667,-1.26824315717986,0.210819321964479,0.591963899911022,-5.30443225643606
"ERMARD",-0.134237727272727,-0.865,-0.608674033723111,0.545606329129579,0.839257932682576,-5.89046108113227
"CTNNA2",-0.102361363636364,0.0248428571428571,-0.420003368021557,0.676354476846614,0.897849647684242,-5.98376458083777
"PANX2",0.0429881818181819,-0.039397619047619,0.114398722250399,0.909398237591501,0.974941867515596,-6.06258437979205
"PRDX5",-0.431756363636363,-0.0615619047619048,-1.75196946593836,0.0861567812959774,0.426052088114664,-4.63233023560131
"LMAN1L",0.233784545454545,0.116671428571429,0.654675114805325,0.515797485711542,0.823729637164038,-5.86259896420133
"TENM1",0.356368181818181,0.484880952380952,0.880851535118439,0.382781286593622,0.741406472576967,-5.69682334003832
"AEBP1",1.43092590909091,-0.325947619047619,5.71076694636664,6.88397988202516e-07,0.00127347369653936,5.77876315077602
"KCNJ9",-0.162581818181818,-0.108688095238095,-0.521048715077317,0.604725072058275,0.867993968492194,-5.93800182076144
"KRT8P41",0.0622872727272728,-0.283716666666667,0.216113170850795,0.82981403008326,0.94916872017343,-6.04633665992314
"SLC44A2",-0.124699090909091,-0.496171428571429,-0.335659900773103,0.738588021673994,0.918497668353516,-6.01449116506529
"FOXG1",0.138118636363636,0.435107142857143,0.472409554465216,0.638772306234231,0.882742116099177,-5.96124505178282
"JPT2",-0.422107727272726,-1.25098095238095,-1.95423303880829,0.0565045431240845,0.361101887564991,-4.29529247003385
"FBXO22",-0.931681363636364,-0.0561714285714286,-3.64695125952415,0.000651458009781985,0.0457962046607804,-0.429441284640458
"PRMT3",-0.571969545454545,0.0540380952380953,-1.59668170181674,0.116890764046151,0.478979089322418,-4.86920561313018
"TP63",0.0584127272727272,-0.441207142857143,0.252055244734136,0.8020729793772,0.941944879633735,-6.03820857416552
"TP53TG5",-0.379815909090909,-0.31402380952381,-1.16364188999844,0.250312813003622,0.631805436840822,-5.42358538405136
"ADAMTS2",1.58990136363636,0.795659523809524,4.65606018318454,2.56692375762372e-05,0.00746204736341216,2.49027072709048
"KAT7",-0.285139090909091,-0.119221428571429,-1.10690016477312,0.273845738070059,0.657250528773538,-5.48417945419422
"PCBP1",-0.673392727272727,0.346409523809524,-2.51691612653281,0.0152279880591399,0.206000400551396,-3.20065380732823
"SLC38A2",0.440244545454545,-0.161814285714286,2.0956573396308,0.0414034126201584,0.316736106544212,-4.04122764236561
"ACTL8",-0.525972727272727,0.327909523809524,-1.45342908662394,0.152602551148438,0.532460444670706,-5.07023498973292
"EGLN2",0.147243181818182,-0.661802380952381,0.698970374084498,0.487938916670725,0.807569663711474,-5.83388929280341
"PAH",-0.110929090909091,-0.226764285714286,-0.492157398295912,0.624848386284578,0.877141267418934,-5.95207965342754
"ZNF141",-0.251711363636364,-0.16072619047619,-0.687707089703347,0.494942436908057,0.811897109926807,-5.84136405895974
"BVES",0.363521818181817,1.03892380952381,0.819670198019141,0.416449958163012,0.763522857794318,-5.74635396372371
"psiTPTE22",0.0227700000000001,-0.0492571428571428,0.0895327118022798,0.929030571478566,0.981101411542754,-6.06503624628333
"PSENEN",-0.518355454545454,-0.415440476190476,-1.66900427612017,0.101617897833153,0.453272940242747,-4.76130149823323
"RABAC1",1.01821181818182,-0.284719047619048,3.25988957078624,0.00205109807121477,0.0813001614618421,-1.45152570003166
"NSA2",-0.0794436363636364,-0.122916666666667,-0.26895509919207,0.789115295516991,0.937074413426427,-6.03395659994177
"RBM44",-0.101243636363636,-0.219147619047619,-0.387464043615901,0.700123071162342,0.907282248310654,-5.99642623472107
"JUND",0.144926818181819,-0.684169047619048,0.52129330957714,0.604555993208747,0.867992160360497,-5.93787924970625
"CYP2B6",0.185106818181818,-0.152685714285714,0.778422660502736,0.440134968281755,0.77832465507899,-5.77779304673386
"GNB5",-0.112446818181818,0.270935714285714,-0.391277922067743,0.697320901059246,0.906067857853468,-5.99499461466931
"QSOX2",-0.572336363636364,0.548795238095238,-1.95323804587798,0.0566256879070169,0.361101887564991,-4.29702719680035
"RFX5",-0.938364090909091,0.0977190476190476,-2.92939771101059,0.00518061262061813,0.128875655521954,-2.26758036881771
"IRX6",-0.414455909090909,0.113130952380952,-1.54730727979275,0.128348340429056,0.496478227465918,-4.94041598544372
"TMA16",-0.586487272727273,0.00999761904761901,-1.34226735513383,0.185814800029601,0.567825411125388,-5.21434547801165
"ELP5",-0.302472272727273,0.566692857142857,-1.03181210582132,0.307323843484686,0.682423929623513,-5.55994383885691
"KNCN",0.244826818181818,0.059452380952381,0.657739387709789,0.513843221469559,0.82214697460663,-5.86067220220925
"SNCA",1.24539727272727,1.36361904761905,2.51491012988343,0.0153045320951074,0.206112035954501,-3.20493779243197
"SLC4A8",0.133821363636364,-0.821761904761905,0.83548933963729,0.407575967158481,0.758475706496716,-5.73387839565241
"TMEM35B",0.292413181818181,0.927776190476191,1.31558581942373,0.19455361428596,0.577274993006959,-5.24736273067335
"LINC01838",0.0687413636363638,-0.260102380952381,0.246280516207193,0.806513761039293,0.942399128736211,-6.03959843210214
"ODAPH",-0.479449545454546,0.254495238095238,-1.57981017537153,0.120709032958726,0.484666619817707,-4.89376409531095
"DOLK",0.635513636363636,-0.499838095238095,2.21773124297966,0.0313333992989865,0.281006320993864,-3.81023017695519
"SLC29A2",-0.560398636363636,-0.732242857142857,-1.52411253281491,0.134033322885997,0.504792294692441,-4.97317391320325
"RUNDC1",-0.0904722727272718,-1.17505476190476,-0.468619857356445,0.641459663704302,0.883338340228816,-5.96296143402222
"SCOC",-0.0861872727272728,-0.255314285714286,-0.297096342148886,0.767673059361302,0.929649407531274,-6.02626630375848
"HRH3",-0.0661249999999997,-0.277338095238095,-0.197374209946426,0.84436696002219,0.952787218091912,-6.05008041581188
"STX12",0.764052727272727,0.775411904761904,2.14959046581682,0.0366494305789485,0.297647282997488,-3.94048370700905
"BRINP1",0.466983181818182,-0.0918452380952381,1.91968533356059,0.0608433618522681,0.371356199859569,-4.35508681213324
"B3GLCT",0.542757727272727,-0.0676666666666667,1.75787762768182,0.0851348072694812,0.424170418987308,-4.62293690004145
"EXOSC8",-0.162419545454545,0.0550119047619047,-0.574919864532277,0.568026813959198,0.851508254463183,-5.90963520834864
"PLA2G15",1.07004681818182,1.01296428571429,2.22604612451721,0.0307338141529499,0.277340303413915,-3.79411174306728
"CCDC162P",-0.801015909090909,-0.0178952380952381,-1.89667114059137,0.0638891219673344,0.378590490073759,-4.39441619517029
"LOC155060",-0.167403181818181,-0.581197619047619,-0.666614268538337,0.508205692615129,0.819294605917387,-5.85504202901842
"CLDN25",-0.0538936363636364,0.1897,-0.148013111293461,0.882951568599963,0.966694292501515,-6.05832006611844
"SLC29A3",0.647344545454545,0.273554761904762,1.38798349697808,0.171542169977769,0.553554014728453,-5.1563528114242
"PCDHGB1",-0.242478636363636,-0.247902380952381,-0.943384090667547,0.350202102342072,0.715244703088738,-5.64264339937919
"TTTY10",-0.0492281818181818,0.37532619047619,-0.157693005664788,0.875359279864458,0.963681345269523,-6.0568896603061
"IDH3A",-0.217850909090909,-0.125247619047619,-0.708304444787488,0.4821770160718,0.803457263351217,-5.82760477871064
"ZNF789",-0.978732272727273,0.353114285714286,-3.07306106704125,0.00348537777310552,0.107862494845411,-1.91979705662786
"GATAD2B",-0.557755,-0.392397619047619,-1.84985972987374,0.07048632556218,0.394186641417411,-4.47316114005509
"ESM1",0.0222972727272724,0.100140476190476,0.0589814556891939,0.95321140299726,0.987925441837123,-6.06723030963723
"OR6W1P",0.257612727272727,0.12085,1.03903092615284,0.303988711136738,0.680499992095922,-5.55288013556938
"MCAT",-0.684191363636363,-0.349119047619048,-2.01591614471517,0.049416631303591,0.341685025619019,-4.18630148200222
"RAB37",-0.487971818181818,-0.0629357142857143,-1.11087518730703,0.272147951398805,0.655377356569737,-5.48002789089068
"SLC31A1",0.844645454545454,0.930316666666666,2.46572078989988,0.0172941669113752,0.217636983598994,-3.30917619488138
"CTPS2",-0.202774545454545,-1.28985476190476,-0.832787991137165,0.409083046827652,0.759389793823745,-5.73602516180527
"P3H3",1.37274227272727,0.0615095238095238,4.64644174596751,2.65072504207994e-05,0.00759712730722318,2.46111744665486
"EMR2",0.891796818181817,0.972383333333333,3.05998609555376,0.00361490920593872,0.108977660146453,-1.95190356504684
"UGGT2",0.790255,-0.354338095238095,2.63862490110319,0.0111858215452741,0.1808521664561,-2.93598323618566
"TCF21",0.291897727272727,-0.25787380952381,1.03983462425887,0.303618938121494,0.68043411584078,-5.55209080120746
"PAIP1",-1.30461636363636,-0.521209523809524,-3.16333858929205,0.00270310982179976,0.0956618813283537,-1.69570889887233
"PLXNB1",-0.242930454545453,-1.48868571428571,-0.809761190382441,0.42206800316577,0.767667303934596,-5.75405062525409
"SLCO2B1",0.731276363636362,1.55219047619048,2.42165971825876,0.0192719407987119,0.228401120158992,-3.40121216832247
"NMRK2",0.219725454545455,-0.0857642857142857,0.767281162917769,0.44666687184043,0.782446572366788,-5.78601415025183
"NUDT18",0.515586818181818,-0.299364285714286,2.24611403088949,0.0293283870431938,0.271644673619458,-3.7550109652206
"ARID3A",0.316275,-0.0798928571428572,0.897385101566313,0.373986209729659,0.734937144153726,-5.6828466760655
"VARS2",-0.174983636363636,-0.852361904761905,-0.600268854182568,0.551146726087264,0.842517713515152,-5.89533633889638
"ABL1",1.019595,0.00722142857142856,3.57138832172924,0.000818858079702086,0.0506094231928082,-0.634072737851145
"DNAJB3",0.423569545454545,0.333195238095238,1.36596090780969,0.178308410832215,0.560215414666719,-5.18451265128
"TRNAU1AP",-0.00400818181818174,-0.161390476190476,-0.0111987080592254,0.991111260689717,0.997198175619569,-6.06885202718839
"CCAR1",-0.391499545454545,0.000626190476190465,-0.987364064731708,0.32840831159802,0.69823223620396,-5.60239931085652
"VIP",0.292227727272727,-0.167816666666667,1.07078592831764,0.289612876972141,0.670458752389771,-5.52125046650273
"GFM2",-0.639403181818181,0.0621404761904762,-2.23560851915644,0.0300568508958794,0.273750566474164,-3.77551519632623
"RGS14",-0.376957272727273,-0.24922619047619,-1.23040158832043,0.224534100500435,0.605412006238685,-5.34864633364075
"LRP5L",-0.0889263636363635,-0.382909523809524,-0.372459372638253,0.711188048060869,0.910882899114126,-6.00192331126353
"WDR87",0.00791227272727268,-0.0708595238095238,0.0291368875027399,0.976876054045265,0.993990593089794,-6.06850210695009
"ATP6V1G1",0.101225454545455,-0.432492857142857,0.405086603749791,0.687211069808572,0.902712662787748,-5.98969474400683
"TFPI",0.769182272727272,0.9871,2.21529219929405,0.0315112308565788,0.281484651756156,-3.8149490798645
"PDS5B",0.487586363636364,-0.626602380952381,1.79877139042545,0.0783350161265689,0.410517446087961,-4.55716604951332
"LRRC40",-0.339928181818182,0.803847619047619,-1.3349855840669,0.188169515053839,0.570364919483457,-5.22341719131553
"ARPC4",0.0621272727272724,0.938057142857143,0.273259955770516,0.785824051128357,0.93578731369446,-6.03282956161724
"SNRPD1",-0.721618636363636,0.120235714285714,-2.15961000828576,0.0358210937788807,0.295469573290006,-3.92153771071715
"MAP7D3",-0.0183686363636371,0.680416666666667,-0.0405940930752945,0.967787634984592,0.991681208857809,-6.06811574045062
"PKN2",-0.152909545454545,-0.308359523809524,-0.588592094745373,0.558890703480938,0.846531880981368,-5.9019984474389
"FAAH2",-1.00961409090909,-1.15695952380952,-3.65865591453701,0.00062866060814312,0.0449881189448227,-0.397536632513991
"NPM1",-0.516479545454546,0.359511904761905,-1.57987072857547,0.120695150976863,0.484666619817707,-4.89367637067102
"TOP1",-0.268547727272727,-0.175457142857143,-0.78932934561116,0.433795799817902,0.775345736050569,-5.76963344116173
"ILRUN",-0.216985909090909,-0.201585714285714,-0.881439474433038,0.382466305233227,0.74133670970576,-5.6963306312202
"TBC1D20",0.142023636363637,-0.489083333333333,0.480000273657481,0.63340427927842,0.880294220957245,-5.95776599106605
"OST4",0.0296909090909089,0.196447619047619,0.109789630183335,0.913033298005153,0.975778829337995,-6.06308397213002
"NUP37",-0.419222272727273,0.336597619047619,-1.54776665341165,0.128237731535491,0.496478227465918,-4.93976271254438
"FAM131C",-0.289625,-0.142966666666667,-1.05948193864331,0.29467525584257,0.673217332563205,-5.53261375538256
"BZW2",-0.509476363636364,-0.437821428571429,-1.75780035013077,0.0851481089451214,0.424170418987308,-4.62305994108013
"C9orf102",0.337751818181818,0.0652523809523809,1.00320300860235,0.320786448869631,0.69254537288189,-5.58747545106863
"TMED10P1",-0.0490200000000001,0.273557142857143,-0.207735025230088,0.836313492953866,0.950538221479297,-6.04805234693075
"AK128161",-0.0999918181818182,-0.0823833333333333,-0.346618612710677,0.73039066532152,0.916490081311439,-6.01088436185298
"UNC13D",-0.292836818181818,0.437985714285714,-1.07641812472366,0.28711322755197,0.667920641047352,-5.51554592160614
"PDCD4",-0.228380454545454,-0.911157142857143,-1.00091154136998,0.32188169158386,0.693045237756848,-5.58964859612192
"PQBP1",-1.04982136363636,0.123421428571429,-3.61720280060679,0.000713022326472252,0.0478432679795797,-0.510281458486463
"LY6G5B",0.0946145454545454,0.3909,0.283422652928815,0.778069987670338,0.933033389913721,-6.03009815017021
"FRMD6",1.07886590909091,0.0162047619047619,4.55130831496316,3.63808402970879e-05,0.00876347453459554,2.17387897702425
"LHPP",0.113334090909091,-0.391090476190476,0.435913108640993,0.664851228247295,0.891954465499091,-5.97720520726904
"CFAP47",-0.162575,0.500833333333333,-0.481043171577847,0.632668304019129,0.880294220957245,-5.95728370904174
"ABCB10",-0.456012727272727,0.46337380952381,-1.69351167608217,0.0968297809840616,0.445795074758093,-4.72377708696044
"ELAVL1",-0.118423181818182,-0.33352380952381,-0.386555694161015,0.700791085660199,0.907282248310654,-5.99676514891083
"RPL19",-0.242207272727273,-0.216709523809524,-0.886707922200302,0.379651116932287,0.739072092074534,-5.69190135376542
"DDB1",-0.391741363636364,0.600592857142857,-1.64307054636783,0.106894683643731,0.463239856283455,-4.80048252810572
"KCNH6",-0.287462272727273,-0.456009523809524,-0.885265120177931,0.380420766654452,0.739579839557796,-5.69311687891663
"NOP58",-1.00677181818182,0.0634166666666667,-2.88803391836303,0.00579576275963884,0.135873244695727,-2.36563142922771
"SNX29P2",-0.210712727272727,-0.138016666666667,-0.698163110395614,0.488439032911666,0.807875687974737,-5.83442898007929
"RNF13",0.550073636363636,0.94647619047619,1.72042024794726,0.091788475139454,0.436325836796542,-4.6820215804602
"TTC17",0.0650454545454546,-0.796221428571429,0.259143769609544,0.796630901508067,0.940565257602997,-6.0364585993877
"KIR2DS3",-0.00299363636363641,0.110438095238095,-0.00750723899538748,0.994041216722099,0.99813938067945,-6.06888542245583
"TSPO",-0.0746086363636366,0.853785714285714,-0.263424989709691,0.793348992401349,0.939051974584198,-6.03537823792583
"GULP1",0.574594545454545,0.175561904761905,2.46887118431586,0.0171600429867081,0.216885551211504,-3.30254699922555
"ZGPAT",-0.0284127272727272,-0.104207142857143,-0.0859101773690549,0.931894671693461,0.981890004863337,-6.06534356000502
"BRMS1L",-0.115757727272727,0.7051,-0.297681049973815,0.767229415584364,0.929547938444438,-6.0260984388242
"AMY1A",0.0718690909090909,0.334564285714286,0.289597862687889,0.773369400977752,0.931374896453157,-6.0283899108272
"AKR1D1",-0.430911818181818,-0.684364285714286,-1.37205956499512,0.176414457472056,0.558819706584505,-5.17675591649619
"C5orf30",-0.341176363636363,-1.37047857142857,-1.4268238806606,0.160094222410532,0.541065824918106,-5.10568167313991
"MRPL55",-0.469522272727272,-0.186554761904762,-1.56340454471726,0.124517789470116,0.488568542218986,-4.91742017762844
"PATE2",-0.313151818181818,-0.0794380952380952,-0.88803648426952,0.378943281511765,0.738471254116348,-5.690780381792
"GTF2H2C_2",0.109672727272727,-0.017947619047619,0.375692771654867,0.708798215189544,0.90966839719326,-6.0007569655543
"PCDH10",-0.047517727272727,-0.357854761904762,-0.144300399999211,0.885866567124266,0.967068999649711,-6.0588446848689
"CHMP6",-0.156051818181818,0.579921428571429,-0.524142409459232,0.602588132956415,0.867435336554194,-5.93644732326517
"TMEM236",0.254495454545454,0.869642857142857,0.596030409465869,0.55395134384146,0.843822589556421,-5.89776945629267
"CCT6A",-0.507140909090909,0.824945238095238,-1.49564788400755,0.141282454548963,0.514906272712062,-5.0127634625358
"SHMT1",-0.77870409090909,-0.251452380952381,-2.84864809310718,0.00644400272151441,0.142162384414367,-2.45810270396025
"LGI1",-0.052295,0.153047619047619,-0.207949667578735,0.836146835149566,0.950538221479297,-6.04800923716059
"TIMM29",-0.248979545454546,0.431892857142857,-0.891376578047011,0.377167439182138,0.737181671320811,-5.68795502262475
"ANKH",0.211444545454545,0.494783333333333,0.609485608514428,0.545072880028168,0.839257932682576,-5.88998681192373
"ARHGAP22",0.692612272727273,1.2650880952381,1.8577811530044,0.0693310038388731,0.391132962882514,-4.45995451941016
"RECQL5",-0.233828636363636,-0.698733333333333,-1.17713235274718,0.244938561379396,0.627153281906836,-5.40875880146374
"SFMBT2",0.283313181818182,-0.0433071428571428,1.12350401524539,0.266803369515832,0.649890084543651,-5.46674469437666
"PRRG1",0.157136818181817,0.971345238095238,0.441758003749091,0.660645360837817,0.889720867148538,-5.97473469166852
"CR2",-0.976017272727273,0.311857142857143,-2.15627358022598,0.0360950763744798,0.295708450707232,-3.92785453804989
"KDM4E",0.247374090909091,-0.231011904761905,0.820728010567266,0.415852916900116,0.763120677556108,-5.74552695471743
"ZNF416",-0.0989922727272728,-0.459061904761905,-0.401684316246546,0.689696742964208,0.903539241437027,-5.99101751079488
"TMEM147",-0.091105,0.0510666666666666,-0.288365939952062,0.77430646590487,0.93177228413273,-6.02873362506957
"PLGLB1",-0.261135454545454,-0.511104761904762,-1.07648909537878,0.287081825872176,0.667920641047352,-5.51547385781635
"UBE2U",-0.293648181818182,0.00568571428571432,-1.13777696004392,0.260853134241823,0.643094309266641,-5.451561253635
"PRXL2C",0.777203636363635,1.61468333333333,2.07928722478902,0.0429491584656258,0.322261218885332,-4.07138976113871
"FNDC3A",0.0109190909090909,0.225590476190476,0.0392900213809375,0.968821894008433,0.991715793688074,-6.06816611991846
"SYTL4",0.228699545454546,-1.13155,1.16055521415902,0.251554317785975,0.633289473292937,-5.4269551369955
"FAM88D",-0.335335,0.340916666666667,-1.15818511701063,0.252510606891694,0.633758778621465,-5.42953686816978
"SELENOT",0.0634522727272732,-0.757611904761905,0.25649210926528,0.798665484423831,0.941122186845623,-6.0371188916719
"HAND2-AS1",-0.255113181818182,0.156485714285714,-0.620088473940804,0.53812823384386,0.834719498543361,-5.88373358868724
"EIF4G3",0.111739545454546,-0.358395238095238,0.485397062711367,0.629599811619211,0.879146708779012,-5.9552590860559
"SNF8",0.074324090909091,0.0135333333333333,0.275718015512959,0.783946525941184,0.935248159487434,-6.03217802580828
"PTPRO",1.00363636363636,1.68133571428571,1.96968338905395,0.0546517606297394,0.356559370649108,-4.26825983986853
"KDELR1",1.03533590909091,-0.247123809523809,2.51527568158003,0.0152905575413473,0.206112035954501,-3.20415731591789
"BCAT2",-0.374687272727272,-0.956845238095238,-1.66428098337972,0.102562703710821,0.455886513283419,-4.76847798187484
"ZNF362",0.426404090909091,0.300240476190476,1.41373039875564,0.163884999788055,0.54537040905391,-5.12290657028642
"MIOS",-0.47527409090909,-0.550361904761905,-1.43537191697391,0.157656546875501,0.537428349094643,-5.09435813210585
"SLC20A1-DT",0.146745909090909,-0.117911904761905,0.506879719756863,0.61455665509313,0.872492734466228,-5.94500512538615
"RNF10",-0.271362727272728,-0.680397619047619,-0.855553677219447,0.39648927911564,0.750446123935704,-5.71772234708491
"ZNF282",-0.302212272727273,-0.413633333333333,-1.02001873647266,0.312826020159643,0.686466756913244,-5.57138264715103
"NPPA",0.291243181818182,-0.00563095238095238,0.743672250184988,0.460694511452739,0.791169607072565,-5.80305283013112
"CHEK2P2",-0.672405,0.0881571428571429,-2.09362006519731,0.0415930971305527,0.317352056059099,-4.04499195973013
"ATF7IP2",-0.073575909090909,-0.00569523809523809,-0.313610793441583,0.755173550215466,0.92403247338543,-6.02139867378265
"PPP6R1",0.208310909090909,-0.109595238095238,0.745725123976043,0.459464759503956,0.790433334408871,-5.80159188115035
"KLHL3",0.652665909090909,0.141602380952381,1.50359959580586,0.139226763877796,0.511773499085612,-5.00177194398308
"LRWD1",-0.812990909090909,0.179202380952381,-2.36501804471012,0.0221129590132941,0.243359696419804,-3.51764373571385
"SPIN4",-0.510645,0.122335714285714,-1.33005478596905,0.189776842191715,0.571983611021344,-5.22953412504632
"TFAM",-1.12253409090909,0.0587690476190476,-3.26567050643222,0.00201720758617583,0.0806447095699252,-1.43676104867002
"RGS18",0.740579090909091,1.49069761904762,1.84758379347256,0.0708212628995223,0.395158178980636,-4.47694661818
