"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KCNG1",-0.731875000000003,6.57117419354839,-1.11484808071495,0.269293095038896,0.640540005771487,-5.82211911245048
"PROZ",-0.274293487394958,1.18122741935484,-1.11453423257451,0.269426568655456,0.640645462195215,-5.82245855963592
"CHSY1",0.194599789915969,10.7875338709677,1.1145261583226,0.269430003094205,0.640645462195215,-5.82246729125541
"YY1AP1",-0.128689075630259,11.33015,-1.1145233185443,0.269431211020814,0.640645462195215,-5.82247036222069
"SLC15A1",0.8417506302521,5.02845161290323,1.11434290934587,0.269507957588791,0.640753605896134,-5.82266544318935
"ASMT",-0.234128571428571,0.757285483870968,-1.11405443993023,0.269630705207431,0.640971079053601,-5.82297730943665
"MAFA",0.147120168067227,0.274814516129032,1.11380168714386,0.269738287222575,0.641152453994369,-5.82325049854466
"TXNDC17",0.170026260504198,9.33965806451613,1.11349939949174,0.269866992943391,0.641383990882739,-5.82357714959067
"C14orf148",0.21443487394958,2.03222903225806,1.11330547517489,0.269949583279661,0.641505885868898,-5.82378665879617
"NOL7",-0.143550840336134,9.6763,-1.11285887301094,0.270139854030214,0.641883613738574,-5.8242690194022
"TMPRSS5",-0.537221008403361,3.09548064516129,-1.11238871417608,0.270340262696686,0.64228534010038,-5.8247766222347
"SAA1",-0.540961134453784,9.40024032258064,-1.11230398412931,0.270376390609796,0.642296713707798,-5.82486807840177
"AP3B2",-0.604136764705883,5.18187419354839,-1.11218326099299,0.270427871420034,0.642344552258018,-5.82499837335304
"WFIKKN1",-0.373471008403361,3.24347903225806,-1.1118450720205,0.270572124372154,0.642612714901254,-5.82536330419851
"GPRIN3",0.271913025210087,7.34930645161291,1.11176984768761,0.270604218313194,0.642614466988482,-5.82544446232896
"SYNPO2",0.424009663865547,8.6796,1.11165518441425,0.270653143749696,0.642656184452122,-5.82556816026381
"CLEC4F",-0.63407163865546,3.91912258064516,-1.11141272022759,0.270756620755174,0.642827407988477,-5.82582968862717
"CGGBP1",0.117133403361343,10.8410451612903,1.11130940120034,0.270800722898754,0.642844848392575,-5.82594111466868
"TCEAL3",0.222473949579834,8.30216612903226,1.1112361158752,0.270832008093745,0.642844848392575,-5.82602014436465
"RNASE2",-0.295116806722688,4.42879032258065,-1.11113812885693,0.270873842302715,0.642844848392575,-5.8261258041514
"ZNF302",-0.178524369747901,9.17467096774194,-1.11110160585786,0.270889436455464,0.642844848392575,-5.82616518475823
"NOBOX",-0.212389285714286,0.0959177419354839,-1.11096778885944,0.270946577421513,0.642906004130658,-5.8263094611663
"CRHBP",0.293503781512604,2.22653225806452,1.11087771954799,0.270985042528528,0.642922836487573,-5.82640656109313
"STX11",-0.188432352941178,7.55116612903226,-1.11068014736732,0.271069431368896,0.643048608227127,-5.82661952887882
"AUH",-0.130073529411765,7.57371935483871,-1.11038081793923,0.271197318849621,0.643277529225015,-5.8269421140075
"KHDC1",0.368386344537815,4.86247903225806,1.110159059746,0.271292091595694,0.643361133876064,-5.82718104739759
"PDYN",0.367820798319328,0.407290322580645,1.11015143455891,0.271295350783495,0.643361133876064,-5.8271892623421
"CD40",-0.258023529411762,8.90440322580645,-1.10993533813974,0.271387727002195,0.643505736108179,-5.82742204987537
"TOR1A",0.127416806722687,9.81879516129032,1.10968827499085,0.271493367830108,0.64353356767139,-5.82768814271703
"SASS6",-0.183446848739498,8.02433225806452,-1.10956570794778,0.271545786533178,0.64353356767139,-5.82782012922522
"CT47A7",-0.148778571428571,0.0671903225806452,-1.10937360183632,0.271627959558805,0.64353356767139,-5.82802697084497
"KRTAP19-3",0.0561911764705882,0.0308145161290323,1.10933820124352,0.271643103999384,0.64353356767139,-5.82806508309266
"WDR53",-0.150967436974792,7.8333935483871,-1.10919680636276,0.271703598906774,0.64353356767139,-5.82821729706199
"CST4",0.445243277310924,2.14663709677419,1.10914670138596,0.271725038273347,0.64353356767139,-5.82827123144612
"TMEM169",0.306939285714288,4.39663225806452,1.10911584806248,0.271738240660491,0.64353356767139,-5.82830444165482
"KRT85",-0.242610504201681,0.672348387096774,-1.10911139032309,0.271740148200516,0.64353356767139,-5.82830923984763
"RAD50",0.162661554621847,10.1577193548387,1.10896666238941,0.271802084769217,0.64353356767139,-5.82846501111662
"TMUB1",-0.205825420168065,8.95173870967742,-1.10892529086582,0.271819791604391,0.64353356767139,-5.82850953587291
"IRAK3",0.351644747899162,7.58648387096774,1.10880938993191,0.271869401018261,0.64353356767139,-5.82863426199628
"SYNPR",0.308797478991597,0.238554838709677,1.10868630965098,0.271922090383617,0.64353356767139,-5.82876670043885
"CT47A6",-0.134207142857143,0.0606096774193548,-1.10865922806853,0.271933684683928,0.64353356767139,-5.82879583922171
"BSX",0.0210235294117647,0.0115290322580645,1.10859981388769,0.271959122590466,0.64353356767139,-5.82885976429414
"OR11H12",-0.0932613445378151,0.165370967741935,-1.10850286881221,0.272000632760088,0.64353356767139,-5.82896406265501
"GATA6",0.368372058823527,7.54698548387097,1.10850286198913,0.272000635681769,0.64353356767139,-5.82896406999532
"TMEM191A",-0.280971428571428,3.88979032258065,-1.1084576004108,0.272020017412568,0.64353356767139,-5.8290127616681
"ACPL2",-0.183079411764703,8.76810161290323,-1.10845721625426,0.272020181918681,0.64353356767139,-5.82901317492932
"MPZL2",0.248520168067223,10.0990709677419,1.10845265901065,0.2720221334577,0.64353356767139,-5.82901807743084
"FRG2C",0.11950525210084,0.415138709677419,1.10844015999846,0.272027485934286,0.64353356767139,-5.82903152327204
"C13orf15",0.2279256302521,8.51511290322581,1.10835935725343,0.272062090035531,0.64354114418146,-5.82911844350153
"BIRC6",0.174711974789918,11.2741419354839,1.10823075632382,0.272117170269962,0.643573989204598,-5.82925676812426
"C10orf76",-0.10905105042017,9.1903370967742,-1.10818030329745,0.272138781616427,0.643573989204598,-5.82931103176732
"GEMIN8P4",-0.235059243697478,5.21703225806452,-1.10795238936619,0.272236422615329,0.643730615562311,-5.82955613004554
"FAM24A",0.0210264705882353,0.0115306451612903,1.1078518451666,0.272279504738562,0.643758210672831,-5.82966423974128
"TMEM50B",-0.169702941176471,9.67808709677419,-1.10776163536767,0.272318162750309,0.643775340570404,-5.82976122940739
"?|317712",-0.119617857142857,0.0540209677419355,-1.10766904777229,0.272357843732627,0.643794884597055,-5.82986076769686
"TMSL3",0.184981722689077,14.8857951612903,1.10751465728346,0.272424021077598,0.643877048548529,-5.83002673076422
"NKAIN4",0.378157142857143,0.99026935483871,1.10686083945959,0.272704396018044,0.644465393449469,-5.83072931046781
"ICAM2",-0.254627941176466,8.37464032258065,-1.10669495704206,0.272775563093022,0.644559251703953,-5.83090750111725
"PEG10",-0.823296638655467,10.4706790322581,-1.1065265486988,0.272847827161466,0.644655680176053,-5.83108837889669
"ZNF238",-0.296671638655463,9.65009838709677,-1.10614940895473,0.273009706608567,0.644963795646798,-5.83149334733572
"ERLIN2",0.184134033613443,10.3469338709677,1.1060078508888,0.273070484856751,0.644971227502246,-5.83164531661002
"LRSAM1",-0.156809243697481,8.5677935483871,-1.10593492589353,0.27310179905486,0.644971227502246,-5.83172359775505
"GNG3",-0.189458613445378,1.85423548387097,-1.10592219466185,0.273107266139577,0.644971227502246,-5.83173726355447
"NFU1",-0.124296428571428,8.83438387096774,-1.10568736026067,0.273208123206955,0.64513507051542,-5.83198930948437
"EXOC6B",0.309422478991597,7.04447258064516,1.1052611034371,0.273391259371525,0.645425787126128,-5.83244667636866
"PPAPDC1B",0.202445378151262,9.26521129032258,1.10517589989947,0.273427876368192,0.645425787126128,-5.83253807813198
"FAM117B",-0.203668487394955,8.68548225806451,-1.10508948407725,0.2734650178648,0.645425787126128,-5.83263077346159
"GGA1",-0.144208823529411,9.93721774193549,-1.1050346981323,0.273488566679553,0.645425787126128,-5.83268953688875
"OR5T2",0.0460823529411765,0.0252709677419355,1.10503437462384,0.273488705738426,0.645425787126128,-5.83268988387574
"DCAF8L2",-0.125308193277311,0.119479032258065,-1.10490438928054,0.273544583450458,0.645459549344745,-5.83282929498316
"OR14I1",-0.0439014705882353,0.0607,-1.1048125691196,0.27358405964747,0.645459549344745,-5.83292776391042
"C20orf173",0.0448016806722689,0.0517758064516129,1.10475683595913,0.273608022924207,0.645459549344745,-5.83298752892036
"ZNF665",0.281954831932773,4.83340967741936,1.10468856037209,0.273637381002088,0.645459549344745,-5.83306073975784
"SEMA4F",0.184532983193277,7.98079193548387,1.10463482790708,0.273660487179491,0.645459549344745,-5.83311835318096
"MEAF6",-0.13411491596638,10.5188209677419,-1.10441309289232,0.273755852716287,0.645610177855878,-5.83335607509714
"DDX43",0.662244117647059,2.40191612903226,1.10428841310996,0.273809486199035,0.645662364533774,-5.83348972406568
"CECR5",-0.170729411764707,9.38732419354839,-1.10404439915579,0.27391447493872,0.645734041945068,-5.83375124993529
"TOP2A",-0.221126050420166,11.9530016129032,-1.10401282361464,0.273928062599688,0.645734041945068,-5.83378508747469
"SALL3",0.385764285714286,0.642583870967742,1.10399807794586,0.273934408152163,0.645734041945068,-5.83380088917069
"VPS8",0.140566176470582,9.54050967741936,1.10380662668902,0.274016805350107,0.645799921278577,-5.83400603303046
"MLC1",-0.52248886554622,3.15812741935484,-1.10378670818952,0.27402537891278,0.645799921278577,-5.83402737414084
"APBB1",0.283944327731091,8.02754354838709,1.10329973557108,0.274235046021335,0.646182280132552,-5.83454901213256
"HAPLN2",0.133307983193277,0.452525806451613,1.10326343039744,0.274250681789447,0.646182280132552,-5.83458789285719
"RDM1",-0.383255252100842,3.74042419354839,-1.10300055973967,0.274363912500531,0.646301406411179,-5.83486937537189
"TTLL8",-0.0495888655462185,0.0427096774193548,-1.10299962951138,0.274364313251549,0.646301406411179,-5.8348703713482
"NUP85",-0.133460294117647,9.93848709677419,-1.10286006586531,0.274424443213428,0.646368755225375,-5.83501979014086
"RPL14",-0.197031092436974,12.7391435483871,-1.10262609502083,0.274525268509618,0.646395116960227,-5.83527024188654
"SOD1",-0.174486344537817,11.9313532258065,-1.10251065703523,0.274575023869847,0.646395116960227,-5.83539379253032
"MALAT1",0.219514285714286,10.760664516129,1.1024469048647,0.274602504637594,0.646395116960227,-5.83546201970265
"GPR19",-0.271469117647058,5.77930483870968,-1.10237231959304,0.274634657523865,0.646395116960227,-5.83554183558478
"ASB3",-0.117546008403362,8.3644,-1.10236720957772,0.274636860491424,0.646395116960227,-5.835547303772
"C7orf28A",-0.162799789915963,10.4050548387097,-1.1023391697597,0.274648948896329,0.646395116960227,-5.83557730852778
"BLVRB",0.256055252100843,9.47612096774193,1.10232183970177,0.274656420342035,0.646395116960227,-5.83559585265258
"SPO11",-0.0808928571428571,0.0365322580645161,-1.10200557305187,0.274792796232456,0.646482047974,-5.8359342263842
"ZNF670",-0.19119138655462,7.10122096774194,-1.101897393691,0.27483945463169,0.646482047974,-5.8360499461045
"MUT",0.188356512605042,9.81218870967742,1.10181656873022,0.274874318533868,0.646482047974,-5.83613639764038
"WRNIP1",-0.165688445378152,10.5222564516129,-1.1018140756676,0.274875393967327,0.646482047974,-5.83613906415908
"LOC100133985",-0.312853571428569,3.10313870967742,-1.10180920449441,0.274877495255834,0.646482047974,-5.8361442742299
"OAS2",-0.305290546218485,11.6156290322581,-1.1017973073375,0.274882627405359,0.646482047974,-5.83615699900376
"TSGA14",0.185001260504199,8.14184516129032,1.1016865587415,0.274930404923129,0.646503291280629,-5.83627544541561
"H1F0",-0.256235294117642,12.1226838709677,-1.10163012731623,0.274954751966525,0.646503291280629,-5.83633579483108
"C20orf117",0.203068487394958,8.54368870967742,1.10147316896191,0.275022478760387,0.646588353758789,-5.83650363507699
"MED28",-0.12722710084034,9.16648387096774,-1.10124318841928,0.275121735362682,0.646635602782237,-5.83674951866214
"MRPS6",-0.153220378151259,9.53900806451612,-1.10122903146826,0.275127846136703,0.646635602782237,-5.83676465294903
"CRYGB",0.0204058823529412,0.0111903225806452,1.10120728480774,0.275137233154148,0.646635602782237,-5.83678790054295
"CYP39A1",-0.515889075630255,6.75666451612903,-1.10110389769483,0.275181863605363,0.646666335595495,-5.83689841730598
"SOX10",-1.2341724789916,8.0647564516129,-1.10083016764695,0.275300052644323,0.646860920118542,-5.8371909758761
"C21orf121",0.343678361344538,1.21905806451613,1.10075382560633,0.275333021349618,0.646860920118542,-5.83727255665124
"CREB3L2",0.18904978991597,11.9743403225806,1.10069284706438,0.275359357232076,0.646860920118542,-5.83733771575364
"CEBPD",-0.283647899159662,9.06987258064516,-1.10055073465849,0.275420740669733,0.646877359294372,-5.83748955763799
"HS6ST1",0.189518907563025,10.7700725806452,1.10053049515431,0.275429483614848,0.646877359294372,-5.83751118127342
"ZNF585B",0.264642857142858,6.22503387096774,1.10044273637394,0.275467395395494,0.646892265524836,-5.8376049372502
"CRISP2",0.538750630252101,1.08169032258065,1.10036424267498,0.275501307753782,0.646897777395281,-5.83768878891407
"ZNF826",0.451338655462186,4.42457258064516,1.10010455465398,0.275613523975435,0.647087130295861,-5.83796616226532
"SGPP1",0.190972058823526,8.34330161290323,1.09982000275945,0.275736521048467,0.647232004572574,-5.83827002060729
"OR56B4",-0.166306722689076,0.454770967741935,-1.09981567206063,0.275738393282089,0.647232004572574,-5.83827464455495
"RRP12",-0.147864705882354,10.0559129032258,-1.09965523117521,0.2758077608272,0.647252155952179,-5.83844593721072
"KCNG2",0.283939075630252,1.48533709677419,1.0996056358025,0.27582920614171,0.647252155952179,-5.83849888222048
"GOLGA6D",0.0205441176470588,0.0112661290322581,1.09957668336516,0.275841725875199,0.647252155952179,-5.83852978902551
"CCDC15",0.329967647058824,5.93255,1.09933090880191,0.27594802073412,0.64737102600918,-5.83879212256819
"OXSR1",0.125755462184873,10.3689483870968,1.09916043853964,0.27602176410552,0.64737102600918,-5.83897404513842
"GOLGB1",0.167925210084034,11.9517451612903,1.09904748117967,0.276070635678291,0.64737102600918,-5.83909457612973
"CACNG5",0.0938128151260504,0.140556451612903,1.09896118093072,0.276107977992219,0.64737102600918,-5.83918665467406
"CAPZA1",-0.0819002100840365,12.1638048387097,-1.09896100616682,0.276108053616536,0.64737102600918,-5.83918684113235
"SNORA16A",0.0396025210084034,0.0365032258064516,1.09894729511493,0.276113986745954,0.64737102600918,-5.83920146957628
"CCDC82",-0.201663025210085,8.74716774193548,-1.09888965244198,0.276138931207219,0.64737102600918,-5.8392629671428
"SSFA2",0.212832352941183,10.759164516129,1.09887541707753,0.276145091703535,0.64737102600918,-5.8392781540302
"LOC100127888",-0.548582773109243,3.45935,-1.09868488682603,0.276227554820903,0.647490278908793,-5.83948140155778
"GK",-0.177232352941176,7.52550806451613,-1.09842759955696,0.27633893825053,0.647568781960437,-5.83975580821663
"CABP2",-0.0696071428571429,0.0314354838709677,-1.09839291941515,0.276353954191957,0.647568781960437,-5.83979279118764
"PSMA2",-0.143752100840342,11.2858967741935,-1.09838856615193,0.276355839124914,0.647568781960437,-5.83979743343685
"ARFGEF1",0.172723319327725,11.1624370967742,1.09808872319885,0.276485690674165,0.647685660364452,-5.84011713857953
"NKX2-1",-0.291959243697479,0.486029032258065,-1.09807623305091,0.276491100647244,0.647685660364452,-5.84013045428124
"DQX1",0.47595525210084,2.52781129032258,1.09798580105747,0.276530272497479,0.647685660364452,-5.8402268591652
"ARF6",0.133109663865547,11.9137741935484,1.09798150675162,0.276532132730992,0.647685660364452,-5.84023143691357
"PHF20",0.168055042016803,10.2287806451613,1.09782709539108,0.276599027391552,0.647743821389474,-5.84039602866053
"LEPROTL1",-0.138380042016808,9.89661774193549,-1.09767933661332,0.276663050578897,0.647743821389474,-5.84055350840642
"ZNF765",0.165678781512609,8.11515967741936,1.09760537176558,0.276695103088947,0.647743821389474,-5.8406323317161
"ALDOA",0.172174369747895,14.2198467741935,1.09759062408476,0.276701494275313,0.647743821389474,-5.84064804750463
"C3orf31",-0.17399243697479,7.38644193548387,-1.09754655388281,0.276720593545166,0.647743821389474,-5.84069500947535
"EFCAB3",0.269527521008403,0.855416129032258,1.0974865402893,0.276746603888272,0.647743821389474,-5.84075895808864
"STK35",0.14806407563025,10.36265,1.09736650324657,0.276798633969452,0.647791618655926,-5.84088685574258
"TMEM68",-0.173225000000002,8.67493064516129,-1.09726132380869,0.276844229634234,0.647812296367724,-5.84099891180107
"G6PD",0.170131302521009,10.3643870967742,1.0971537604146,0.276890864177485,0.647812296367724,-5.84111349701148
"FAU",-0.18928172268908,12.3631467741935,-1.09712738767336,0.27690229902319,0.647812296367724,-5.8411415897378
"PCBP1",-0.0933035714285744,12.8900870967742,-1.09679009388015,0.277048573897849,0.647960052380541,-5.84150082407449
"TSPAN3",-0.187820798319329,11.1931693548387,-1.09666275123214,0.277103812866954,0.647960052380541,-5.84163642262153
"RAD54B",-0.191494537815128,8.03142258064516,-1.09662299977348,0.277121057915457,0.647960052380541,-5.84167874815666
"SNORA9",-0.0449172268907563,0.0551322580645161,-1.09659995340512,0.27713105627512,0.647960052380541,-5.84170328620097
"LSG1",-0.129283613445377,10.2821596774194,-1.09639594530834,0.277219573450947,0.647960052380541,-5.84192047712535
"ZSCAN1",0.397137815126051,1.45212096774194,1.09627539184624,0.277271889730695,0.647960052380541,-5.84204880240758
"MAGT1",0.132762815126052,11.5428661290323,1.096212020944,0.277299393403874,0.647960052380541,-5.8421162532606
"C2orf60",-0.124922478991595,7.64130483870968,-1.096170597343,0.277317372734658,0.647960052380541,-5.8421603417756
"BAK1",-0.136949579831931,9.47476290322581,-1.09608492814752,0.277354558824542,0.647960052380541,-5.84225151727098
"BEND6",0.2985762605042,6.05930322580645,1.09603310227148,0.277377056367916,0.647960052380541,-5.84230667088004
"YIPF7",-0.11897268907563,0.222685483870968,-1.09598057945898,0.277399857750109,0.647960052380541,-5.84236256362062
"NAT9",-0.164746008403361,9.11631612903226,-1.09587801131438,0.277444388754428,0.647960052380541,-5.84247170524684
"BTN3A2",-0.235667857142856,10.8633306451613,-1.09585780922472,0.277453160285496,0.647960052380541,-5.84249320091028
"TLR10",0.414534033613445,5.74408225806452,1.09584733317333,0.277457708951081,0.647960052380541,-5.84250434761102
"INE1",0.184304411764706,3.96539516129032,1.09582083234099,0.277469215753963,0.647960052380541,-5.84253254450033
"FCGR3B",-0.573543067226891,4.24613709677419,-1.09569027497852,0.277525909320387,0.647960052380541,-5.84267144799218
"HTT",0.148108193277309,10.8918241935484,1.09564733940865,0.277544555539688,0.647960052380541,-5.84271712482761
"ZNF615",0.184805672268907,7.5439129032258,1.09564202562411,0.277546863290644,0.647960052380541,-5.84272277775665
"MAPKAP1",0.119085924369745,10.7323016129032,1.09559754775832,0.277566180338088,0.647960052380541,-5.84277009332436
"CCDC144B",0.447867016806723,4.24705806451613,1.09514369561227,0.277763345129454,0.648238104490064,-5.8432527959316
"TRAFD1",-0.158202521008411,10.2081080645161,-1.09513732214039,0.277766114621664,0.648238104490064,-5.84325957318454
"C17orf105",0.0436554621848739,0.0569258064516129,1.09505536922809,0.277801727690753,0.648238104490064,-5.84334671471673
"C13orf27",-0.23526827731092,8.05768548387097,-1.09503216489496,0.2778118118345,0.648238104490064,-5.84337138702971
"PROKR2",0.465490756302521,1.09880483870968,1.09493735004484,0.277853019145151,0.648260447900811,-5.84347219495104
"ANKRD30B",0.468360714285714,1.50083225806452,1.09473209829963,0.277942237843327,0.64826809162609,-5.84369039156183
"UCP3",-0.182371218487393,4.6855935483871,-1.09470857503555,0.277952464197269,0.64826809162609,-5.8437153958874
"MAPRE3",-0.249975840336134,7.9071129032258,-1.09469782096798,0.277957139439517,0.64826809162609,-5.84372682687599
"TRAF3IP2",0.171162605042015,9.71759193548387,1.09454852738042,0.278022049263997,0.64826809162609,-5.84388550669363
"AKAP8L",-0.142933193277313,9.63233870967742,-1.09448867859953,0.27804807326936,0.64826809162609,-5.84394911238789
"LRRC55",0.443441176470587,4.87032741935484,1.0944325157822,0.278072496055192,0.64826809162609,-5.84400879769984
"MAGEA5",-0.276007352941177,0.752266129032258,-1.09442050322904,0.278077719990483,0.64826809162609,-5.84402156329049
"FLJ40292",0.172032983193277,0.916937096774194,1.09419453039707,0.278176002235768,0.648423451981328,-5.844261676728
"ERI2",-0.135910084033611,8.30872580645161,-1.09390101675604,0.278303696140717,0.648647327272586,-5.84457348634569
"KCNJ13",0.294232773109244,1.21316774193548,1.09363626317637,0.278418912967395,0.648842074409119,-5.84485467423866
"TP53BP2",-0.251486974789916,11.1558806451613,-1.09331751002512,0.278557673733307,0.649042442427564,-5.84519312693608
"C1orf21",0.302947268907564,9.53146451612904,1.09315754539419,0.27862732827978,0.649042442427564,-5.84536294197082
"PTK6",0.578441176470587,6.61260967741935,1.09312998465465,0.278639330476559,0.649042442427564,-5.8453921974528
"SCAND1",-0.266370588235299,8.73272580645161,-1.09300071067122,0.278695631736989,0.649042442427564,-5.84552941119085
"CTSD",0.152321218487392,14.2620274193548,1.09296076059632,0.278713032352995,0.649042442427564,-5.84557181176814
"OR52N4",-0.302430882352941,1.46377580645161,-1.09290710318489,0.278736404515064,0.649042442427564,-5.84562875813544
"BRD7",-0.112623109243696,10.4762532258065,-1.09287150639604,0.278751910562564,0.649042442427564,-5.84566653536418
"KCNA3",0.406933823529411,5.59908225806452,1.09284698119569,0.278762594149158,0.649042442427564,-5.84569256213947
"SECTM1",-0.328796218487392,9.72497096774193,-1.09270810429648,0.278823096629119,0.649042442427564,-5.84583993130412
"SI",0.0434235294117647,0.0238129032258064,1.09268538282962,0.278832996231593,0.649042442427564,-5.84586404046691
"ANXA8L1",-0.40991806722689,0.872591935483871,-1.092638875933,0.278853259762599,0.649042442427564,-5.84591338623454
"EHHADH",0.315240756302525,7.74665967741936,1.09252127803844,0.278904502948782,0.649087994938945,-5.84603815353167
"C1orf200",-0.259926890756303,1.87409516129032,-1.09226511062317,0.279016150411506,0.64924137246051,-5.84630989363974
"ATP13A1",0.13793424369748,10.7230306451613,1.09222469847327,0.279033766401492,0.64924137246051,-5.84635275689767
"C6orf114",0.284902100840336,3.92380806451613,1.09214993187058,0.279066359824952,0.649243498496148,-5.84643205428392
"PSMD12",-0.149671218487397,10.4660758064516,-1.09191743584693,0.279167730071463,0.649385328943697,-5.8466786060214
"CXorf56",-0.152128361344539,8.06603548387097,-1.09186476983977,0.279190696463497,0.649385328943697,-5.8467344489849
"CLPB",0.133573949579837,8.70896451612903,1.09173583747276,0.279246926356631,0.649442409073172,-5.84687114798088
"ENAM",0.147657773109243,0.439262903225806,1.09150768911282,0.279346445594758,0.649599222395115,-5.84711300154422
"DAOA",0.0199205882352941,0.0109241935483871,1.09143594228243,0.279377746959625,0.649599222395115,-5.84718904827468
"SAAL1",-0.175052941176471,8.05485322580645,-1.09109482048025,0.279526603382019,0.649851875215357,-5.84755054834663
"C20orf24",-0.172811974789921,10.994,-1.09104161480316,0.279549825895315,0.649851875215357,-5.84760692269019
"PSMB6",-0.127366806722685,10.5929322580645,-1.09080225039329,0.279654317144929,0.649988729663729,-5.8478605097906
"MAMSTR",-0.269025840336136,4.85621612903226,-1.09076145319689,0.279672129314666,0.649988729663729,-5.84790372576622
"C12orf70",-0.297795378151261,2.1646,-1.09064857026002,0.279721418438037,0.650029566784118,-5.84802329320042
"DNAJC5G",0.0613930672268908,0.0751064516129032,1.09024032391374,0.279899725332735,0.650357798253412,-5.84845561509297
"PCDHGA8",0.395875210084033,2.9315,1.09017988057377,0.279926131472302,0.650357798253412,-5.84851960974743
"PSMD9",-0.141969747899156,9.61392419354838,-1.09006218774768,0.279977553416524,0.650403534314015,-5.84864420776873
"RBM23",0.109942226890754,10.2799516129032,1.08987992586599,0.280057199630382,0.650514819134654,-5.84883713769342
"ADRM1",-0.160914915966385,10.9293741935484,-1.08977651573029,0.28010239560947,0.650545430820651,-5.84894658678719
"TP53I11",0.256642436974786,11.1275822580645,1.08968562002689,0.280142126279389,0.650545430820651,-5.84904278238953
"IL17RA",0.146811344537811,8.36319516129032,1.08963190260801,0.280165608101057,0.650545430820651,-5.84909962831126
"ILF2",-0.173441596638659,13.0536225806452,-1.08913833303227,0.280381429310599,0.65097281208694,-5.84962181735616
"GAGE10",-0.0615865546218487,0.0571838709677419,-1.0889557553484,0.280461293644915,0.651022788386072,-5.84981492414998
"CXCL2",0.464183823529416,5.32482741935484,1.08887752710307,0.280495517604919,0.651022788386072,-5.84989765423681
"NR0B1",-0.332359663865546,0.684359677419355,-1.08887127216548,0.280498254193862,0.651022788386072,-5.84990426888398
"SEPSECS",-0.188603151260504,7.60764032258064,-1.08874080423935,0.280555339268881,0.651081544895986,-5.85004223144998
"AKR1B15",0.791240546218488,4.12685967741935,1.08854404823569,0.280641443390259,0.651207624642207,-5.85025025992577
"FEM1B",0.136720588235297,10.7427258064516,1.08844314668965,0.280685606934327,0.651209125650418,-5.85035692827203
"C1orf189",-0.193884663865546,0.260172580645161,-1.08835416495579,0.280724557315051,0.651209125650418,-5.85045098767234
"MTHFD2L",-0.218611974789916,7.73468387096774,-1.08832478890246,0.280737417054818,0.651209125650418,-5.85048203842266
"LYN",-0.212811344537815,10.5823612903226,-1.08808086329405,0.280844214416247,0.651319976944145,-5.85073983885901
"PAIP2",-0.0943978991596648,10.7382548387097,-1.08806785464055,0.280849910757541,0.651319976944145,-5.85075358590321
"CD38",-0.361488655462188,7.397,-1.08797507825241,0.280890538813004,0.651319976944145,-5.85085162383878
"DHRS11",-0.254087394957983,7.66229032258064,-1.08786996911594,0.280936572488928,0.651319976944145,-5.85096268423357
"YTHDC2",0.145618277310922,9.19520161290323,1.08778720706674,0.280972822711106,0.651319976944145,-5.85105012499799
"TMEM178",0.337198739495798,3.10352258064516,1.08776585125976,0.28098217719746,0.651319976944145,-5.85107268705673
"CXADRP3",-0.239614075630252,0.985045161290323,-1.08763738734166,0.281038452832646,0.651319976944145,-5.85120839809164
"HTR1E",-0.070514705882353,0.0926306451612903,-1.08748337782405,0.28110592945256,0.651319976944145,-5.8513710755455
"BFSP1",0.292567857142856,5.93222258064516,1.08746559245237,0.281113722532922,0.651319976944145,-5.85138986048448
"PPAPDC2",0.199122058823527,8.33817096774194,1.08746404720489,0.28111439962667,0.651319976944145,-5.85139149256348
"ATP13A2",0.186394747899159,10.1636629032258,1.0874174995336,0.281134796332971,0.651319976944145,-5.85144065482633
"EDN1",0.398978991596636,8.17253064516129,1.08732374250028,0.28117588281651,0.651341532998932,-5.85153967207141
"STRC",-0.310105882352941,2.84854193548387,-1.08722322170264,0.281219937976052,0.651369960316593,-5.8516458234465
"BARHL1",0.0319558823529412,0.0274241935483871,1.08701075728378,0.281313070363376,0.65151204249373,-5.85187015782634
"ITIH5",0.402701890756306,7.67877580645161,1.08688408044564,0.281368608532606,0.651564916917511,-5.8520038917964
"MYH8",0.115335294117647,0.262348387096774,1.08678887818867,0.281410352507742,0.651564916917511,-5.85210438788709
"C11orf85",0.39918718487395,1.12289838709677,1.08669438637376,0.281451789229132,0.651564916917511,-5.8522041256656
"C16orf89",0.711390336134453,4.12648870967742,1.0866686576264,0.281463072580791,0.651564916917511,-5.85223128136902
"CAB39",0.116791806722688,10.9759435483871,1.08625891538142,0.28164280758802,0.651907352463166,-5.85266366527822
"UCMA",-0.063410294117647,0.0622516129032258,-1.08597391963587,0.28176786911028,0.652123174426434,-5.85296431699934
"ZIC1",-0.862298109243696,6.22401612903226,-1.08568237465492,0.281895844502137,0.652345690743765,-5.8532717992806
"SCD5",0.466519537815123,8.19632258064516,1.08557660526413,0.281942282587309,0.652379489595158,-5.85338333093875
"LOC400804",0.213876470588235,0.610037096774193,1.0854433889014,0.282000778840094,0.652385199814421,-5.85352379000731
"OR51T1",-0.0498071428571429,0.0224935483870968,-1.08542599699284,0.282008416373376,0.652385199814421,-5.85354212625638
"SLC39A1",0.137072899159667,12.0182225806452,1.08534262215245,0.282045031839721,0.652396262135806,-5.8536300242368
